관광지명,관광지구분,소재지도로명주소,소재지지번주소,위도,경도,면적,공공편익시설정보,숙박시설정보,운동및오락시설정보,휴양및문화시설정보,접객시설정보,지원시설정보,지정일자,수용인원수,주차가능수,관광지소개,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명,
경산온천,관광지,경상북도 경산시 남산면 상대로116길 18,경상북도 경산시 남산면 상대리 528,35.7803798219,128.792298,262060,상대온천웨딩홀+커피?,관광호텔,,교육문화회관,,,1987-12-15,100,100,"상대온천관광호텔은 경산 시내에서 자동차로 30분가량 걸리는 산속 마을에자리잡고 있어 처음 찾기는 어려우나, 수질이 좋아 한번 찾아온 사람은 반드시다시 찾아온다고 한다. 신라 시대부터 더운 바위샘온암정(溫巖井), 대추골 더운샘,온수골이라 불렸으며, 한겨울에도 물이 얼지 않아 빨래터로 이용했다. 수량이풍부한 데다 한국에서는 보기 드물게 알칼리성이 강한 황산천이다. 맑고 깨끗한온천수에 황산이온, 염소, 과망간산칼륨 등 2,500여 종의 각종 미네랄이 함유돼 있다.피부병·신경통·위장병·비뇨기질환·동맥경화증에 효과가 좋다고 알려져 있다. 특히위장병에 좋다고 해서 온천수를 그대로 마시는 사람들도 있다.객실은 양실과 한실로 구성돼 있으며, 연회장, 가족탕, 온천사우나, 토산품점, 예식홀,커피숍, 숲속 카페, 교육문화회관 등 부대시설을 갖추고 있다. 053)815-8001",053-810-5363,경상북도 경산시청,2019-09-09,5130000,경상북도 경산시,
진주성,관광지,경상남도 진주시 남강로 626(본성동),경상남도 진주시 본성동 415,35.19043229,128.0802214,176804,진주성관리사업소+주차장+진주관광안내소+관광통역안내소+화장실,일반호텔,,"사적지, 박물관",,,1963-01-21,5000,37,"8년 연속 한국관광100선에 선정된 진주의 대표적인 관광지이자 사적지이다. 진주목사 김시민 장군이 임진왜란 때 3,800여명의 적은 군사로 2만여 명의 왜군을 물리친 임진왜란 3대첩지의 하나로 다양한 유물과 유적이 성내에 있다.",055-749-5171,경상남도 진주시청,2019-10-30,5310000,경상남도 진주시,
진양호,관광지,경상남도 진주시 남강로1번길 96-6(판문동),경상남도 진주시 판문동 산171-1,35.1744390835,128.0373881318,2285,주차장+관광안내도+화장실,일반호텔,"소싸움경기장, 동물원","댐, 동물원, 선착장",,,1970-12-31,3000,400,"지리산을 바라볼 수 있는 아름다운 자연 경관과 어우러진 진양호는 시원하게 탁 트인 전망 속 호반의 물안개와 황홀한 저녁노을로 많은 사랑을 받고 있다.  진양호공원, 휴게전망대, 소원계단, 동물원, 진주전통소싸움경기장, 남강댐물문화관, 어린이 교통공원, 진양호 일주도로 등의 다양한 볼거리가 있다.",055-749-5933,경상남도 진주시청,2019-10-30,5310000,경상남도 진주시,
경상남도 수목원,관광지,경상남도 진주시 이반성면 수목원로 386,경상남도 진주시 이반성면 대천리 482-1,35.15719862,128.2957346,1015953,주자창+안내소+화장실+사업소,,,"식물원, 동물원",,,1993-04-05,5000,304,"경상남도 수목원은 산림과 동식물에 대한 자연생태 종합학습교육장이다. 3,340여 종의 식물을 보유하고 있으며 테마별로 전시관과 식물원이 조성되어 있어 나들이장소와 데이트 코스로 사랑받고 있다.",055-254-3811,경상남도 산림환경연구원,2019-10-30,5310000,경상남도 진주시,
용호 Sea-Side 관광지,관광지,부산광역시 남구 용호동 산 205번지 일원,부산광역시 남구 용호동 산 205번지 일원,35.101225,129.120361,143626,주차장 969대,관광숙박시설,,수영장,휴게음식점,,2006-05-24,1000,969,"천혜의 자연경관을 가지고 있고, 인근 오륙도 스카이워그 등 기존의 관광 인프라가 구축",051-607-4045,부산광역시 남구청,2019-08-28,3310000,부산광역시 남구,
율포해수욕장,관광지,전라남도 보성군 회천면 우암길 24,전라남도 보성군 회천면 동율리 678,34.6700297988,127.0890226008,34625,관광안내소+화장실+샤워실+주차장,휴양콘도미니엄,해당없음,해수욕장+해수풀장+해수녹차탕+오토캠핑리조트,해당없음,해당없음,2005-05-12,1500,100,"2012년 전국3대 우수해변, 2016년 해양수산부가 추천하는 ''''''''올 여름 바다여행지 10선''''''''에 선정된 율포솔밭해변은 폭 60m와 길이 1.2km에 이르는 은빛 모래밭에 50~60년생의 소나무들이 숲을 이뤄 운치를 더한다.  공해없는 청정해역이므로 깨끗한 바다를 즐길 수 있고 1991년 국민관광지로 지정되어 각종 편의시설이 잘 갖춰져있다. 해수녹차 휴게센터와 해수풀장, 그리고 녹차탕까지 있어 어린이를 동반한 가족단위 피서지로 많은 관광객들이 여름철에 이곳을 찾고 있다.",061-850-5211,전라남도 보성군청,2019-09-30,4890000,전라남도 보성군,
한국차문화공원,관광지,전라남도 보성군 보성읍 녹차로 775,전라남도 보성군 보성읍 봉산리 1197,34.7198767012,127.0817090362,90067,관광안내소+화장실+주차장,휴양콘도미니엄,해당없음,세계차나무식물원+한국차박물관+야외공연장+청소년수련원+천문과학관,해당없음,유통관련시설,2003-08-29,200,150,"한국차박물관, 세계차나무식물원, 보성차품평관, 다목적 야외공연장, 차만들어보는 곳, 청소년 수련원 등이 푸른녹차밭과 어우러져 있어 관람 및 휴식, 체험이 가능하다. 특히 한국차박물관은 천혜의 차밭 경관과 인접하고 차에 대한 풍부한 컨텐츠를 담은 차 전문 박물관으로 우리 차 문화의 올바른 정립 및 연구와 보급의 구심점 역할을 한다.",061-852-0918,전라남도 보성군청,2019-09-30,4890000,전라남도 보성군,
꽃보라동산,관광지,,대구광역시 북구 산격동 1500-6,35.889576,128.601059,10000,화장실+벤치+벚꽃길,,,,,,2017-03-14,3000,50,대구광역시 북구 8경사진찍기좋은명소,053-665-4324,대구광역시 북구청,2020-02-14,3450000,대구광역시 북구,
운암지수변공원,관광지,,대구광역시 북구 구암동 349,35.932633,128.567671,17962,화장실+데크로드+분수대+생활공원+유아숲체험원,,,,,,2017-03-14,10000,50,대구광역시 북구 8경사진찍기좋은명소,053-665-4324,대구광역시 북구청,2020-02-14,3450000,대구광역시 북구,
팔달대교 야경,관광지,,대구광역시 북구 팔달동 524-4,35.895353,128.550766,10000,해당없음,,,,,,2017-03-14,1000,0,대구광역시 북구 8경사진찍기좋은명소,053-665-4324,대구광역시 북구청,2020-02-14,3450000,대구광역시 북구,
금호강하중도,관광지,,대구광역시 북구 노곡동 673,35.900092,128.559326,223000,화장실+주차장,,,,,,2017-03-14,50000,2000,대구광역시 북구 8경사진찍기좋은명소,053-665-4324,대구광역시 북구청,2020-02-14,3450000,대구광역시 북구,
경북대학교 캠퍼스,관광지,대구광역시 북구 대학로80,대구광역시 북구 산격동 1370-1,35.8890984884,128.6143216921,1317639,화장실+주차장+휴게시설,,,,,,2017-03-14,50000,5000,대구광역시 북구 8경사진찍기좋은명소,053-665-4324,대구광역시 북구청,2020-02-14,3450000,대구광역시 북구,
함지공원,관광지,대구광역시 북구 동암로38길 9,대구광역시 북구 구암동 775-6,35.9424608,128.570482,44385,화장실+주차장+음악공원시설+물놀이시설+휴게시설,,,,,,2017-03-14,10000,100,대구광역시 북구 8경사진찍기좋은명소,053-665-4324,대구광역시 북구청,2020-02-14,3450000,대구광역시 북구,
구암서원,관광지,대구광역시 북구 연암공원로17길 20,대구광역시 북구 산격동 산79-1,35.8988159169,128.5990001332,65000,화장실+주차장+관광안내시설+휴게시설,,,,,,2017-03-14,500,30,대구광역시 북구 8경사진찍기좋은명소,053-665-4324,대구광역시 북구청,2020-02-14,3450000,대구광역시 북구,
침산정,관광지,대구광역시 북구 침산남로9길 118,대구광역시 북구 침산동 1168-3,35.897221,128.5848590943,291080,화장실+주차장+휴게시설,,,,,,2017-03-14,500,50,대구광역시 북구 8경사진찍기좋은명소,053-665-4324,대구광역시 북구청,2020-02-14,3450000,대구광역시 북구,
우장춘기념관,관광지,부산광역시 동래구 우장춘로62번길 7(온천동),부산광역시 동래구 온천동 850-48,35.213515,129.0720181,1241,화장실,,,,,,1999-10-21,100,2,씨 없는 수박으로 우리 모두에게 잘 알려진 세계적 육종학자인 故우장춘박사의 탄생 1백주년을 맞아 그의 생전 연구 활동 유적지,051-550-6602,동래구 문화시설사업소,2019-08-21,3300000,부산광역시 동래구,
장영실과학동산,관광지,부산광역시 동래구 동래역사관길 18(복천동),부산광역시 동래구 복천동 1-2,35.20916308,129.0896688,1177,화장실(2동),,,,,,2009-10-15,10000,50,"동래출신 조선시대 세종당시 최고의 과학자인 장영실이 만든 세계최고의 옛 천문의기 18종 19점을 동래읍성북문광장 1,177㎡에 시비 5억을 투입하여 2009. 6. 16.부터 2009.10.15.까지 4개월에 걸쳐 사업을 완료하였다.",051-550-6604,동래구 문화시설사업소,2019-08-21,3300000,부산광역시 동래구,
박차정의사생가,관광지,부산광역시 동래구 명륜로 98번길 129-10(칠산동),부산광역시 동래구 칠산동 319-1,35.20169645,129.090397,379,없음,,,,,,2005-07-08,50,0,"박차정의사 생가 복원사업은 항일독립운동가이자 한국여성해방운동의 선구자인 박차정의사의 남편 김원봉(임시정부국무위원, 북한노동상, 국가검열상)의 사회주의적 성향으로 군사정부시절 대우를 받지 못하다가 1995년 광복 40주년에 문민정부로부터 “대한민국 건국훈장 독립장”을 추서받은 지 10년만인 2005년 7월 8일 완공하였다.",051-860-7880,부산시설공단,2019-08-21,3300000,부산광역시 동래구,
금강공원,관광지,부산광역시 동래구 우장춘로 155 (온천동),부산광역시 동래구 온천동 291-1,35.2196251325,129.075757958,3093953,관리사무소+화장실+주차장,,,,,,1940-11-10,10000,216,"울창한 숲과 기암절벽, 골짜기 마다 흐르는 맑은 시냇물 등이 신선경에 들어선 느낌을 주며, 봄철부터 겨울철에 이르기까지 인적이 끊이지 않는 근린공원으로서 남녀노소 누구나가 즐길 수 있는 휴식처로 사랑을 받고 있다",051-860-7880,부산시설공단,2019-08-21,3300000,부산광역시 동래구,
허심청,관광지,부산광역시 동래구 온천장로107번길 32 (온천동),부산광역시 동래구 온천동 137,35.221157,129.082688885,4300,안내데스크+화장실+주차장,,,,,,1991-10-01,3000,200,허심청은 종래의 위락 시설과는 달리 편안하고 즐거운 온천욕과 휴식 및 체력단련을 통한 건강증진을 추구하는 새로운 유형의 도시형 온천건강랜드이다,051-550-2200,호텔농심,2019-08-21,3300000,부산광역시 동래구,
복천박물관,관광지,부산광역시 동래구 복천로 63(복천동),부산광역시 동래구 복천동 16-5,35.20877662,129.091174081,4000,안내데스크+화장실+주차장,,,,,,1996-07-26,1000,30,"삼한시대부터 삼국시대까지 부산의 역사를 보여주는 고고전문박물관으로서, 현재 7차에 걸친 발굴조사로 밝혀진 169기의 유구와 각종 토기 및 철기류 등의 유물을 종합 전시하고있다",051-550-0311,복천박물관,2019-08-21,3300000,부산광역시 동래구,
충렬사,관광지,부산광역시 동래구 충렬대로 345,부산광역시 동래구 안락동 421-33,35.199577,129.095992234,95804,안내소+화장실(1동)+주차장,,,,,,1972-06-26,10000,10,충렬사는 임진왜란 때 순절한 동래부사 송상현 공을 모시기 위해 1605년(선조 38년) 당시의 동래부사 윤훤(尹暄)이 동래읍성 남문 근처의 농주산에 송공의 위패를 모신 송공사(宋公祠)를 지어 매년 제사를 지낸 것이 그 시초이다. 그 후 1624년(인조 2년) 선위사(宣慰使) 이민구의 청으로 충렬사라는 사액(賜額)이 내려짐에 따라 송공사는 충렬사로 이름이 바뀌었다.,051-523-4223,충렬사관리사무소,2019-08-21,3300000,부산광역시 동래구,
해양자연사박물관,관광지,부산광역시 동래구 우장춘로 175 (온천동),부산광역시 동래구 온천동 산 13-1,35.2219498,129.075647,21538,안내소+화장실,,,,,,1994-06-10,1000,0,"1994년 6월 10일 동래구 온천동 금강공원 내에 개관한 부산해양자연사박물관은 전국 최초, 최대규모의 해양자연사분야의 전문박물관으로",051-593-4944,부산해양자연사박물관,2019-08-21,3300000,부산광역시 동래구,
덕산온천관광단지,관광단지,충청남도 예산군 덕산면 온천단지2로 11,,36.6907564922,126.659328,724544.5,관광안내소+화장실(2동)+주차장,리솜스파캐슬,,,,,1981-09-22,100000,350,"1917년 처음으로 탕을 이용한 온천으로 개장됐으며, 49도씨 이상의 천연중탄산나트륨 온천수로 전국 최고의 온천수로 인정받고 있다.",041-339-7303,충청남도 예산군청,2019-06-21,4610000,충청남도 예산군,
예당국민관광지,관광지,충청남도 예산군 응봉면 예당관광로 161,,36.6380125162,126.799434,143000,관리사무소+화장실(6동)+주차장,,,,,,1986-05-02,20000,185,"예당호를 배경으로 예당호 출렁다리, 예당호 조각공원, 느린호수길, 캠핑장, 야영장이 조성되어 있어 가족단위 휴양객이 즐길수 있는 관광지",041-339-8282,충청남도 예산군청,2019-06-21,4610000,충청남도 예산군,
보은 삼년산성,관광지,충청북도 보은군 보은읍 성주1길 104,충청북도 보은군 보은읍 어암리 280-1,36.48993999,127.7417752,0,"화장실, 해설사의 집",보은읍내 숙박 가능,"보은 스포츠파크(야구장, 수영장, 축구장 등)",농경문화관,해설사의 집(문화관광해설사 관광안내),,1973-05-25,1000,100,신라 삼국통일의 전초기지인 삼년산성은 축성연대는 물론 수축연대가 정확히 기록되어 있는 산성으로 중부권의 역사적 가치를 지닌 문화유산이다,043-540-3408,보은군,2019-05-30,4420000,충청북도 보은군,
보은 우당고택,관광지,충청북도 보은군 장안면 개안길 10-2,충청북도 보은군 장안면 개안리 154,36.46857583,127.7906134,0,"화장실, 해설사의 집",보은 우당고택 숙박가능,,"서원계곡, 서원리 소나무","보은 우당고택 안채, 사랑채",,1984-01-10,50,10,고요함을 품은 보은 우당고택은 100년이 넘은 고택으로 전통적인 기법으로 지어 전통가옥을 체험할 수 있다,043-540-3393,보은군,2019-05-30,4420000,충청북도 보은군,
